"id","customer_id","average_daily_data_usage","average_daily_voice_usage","age_group","location"
"3238",1306571,105,75,"18-30","Vienna"
"3239",2203488,1,41,"18-30","Vienna"
"3240",3122462,261,50,"18-30","Vienna"
"3241",6342983,269,69,"18-30","Vienna"
"3242",9458028,1,68,"18-30","Vienna"
"3243",2528515,180,135,"18-30","Vienna"
"3244",7644761,192,166,"18-30","Vienna"
"3245",1674678,85,56,"18-30","Vienna"
"3246",5927583,116,105,"18-30","Vienna"
"3247",6841660,96,94,"18-30","Vienna"
"3248",1681600,77,123,"18-30","Vienna"
"3249",4811625,294,98,"18-30","Vienna"
"3250",2743389,143,133,"18-30","Vienna"
"3251",6229449,68,104,"18-30","Vienna"
"3252",9653485,3,105,"18-30","Vienna"
"3253",6527547,190,130,"18-30","Vienna"
"3254",2386282,117,81,"18-30","Vienna"
"3255",5388207,367,114,"18-30","Vienna"
"3256",5026625,40,103,"18-30","Vienna"
"3257",3037109,104,70,"18-30","Vienna"
"3258",3055895,62,89,"18-30","Vienna"
"3259",7376468,338,110,"18-30","Vienna"
"3260",7725216,211,153,"18-30","Vienna"
"3261",1102117,10,145,"18-30","Vienna"
"3262",2714480,109,61,"18-30","Vienna"
"3263",6522920,270,49,"18-30","Vienna"
"3264",1169813,342,127,"18-30","Vienna"
"3265",7461168,102,158,"18-30","Vienna"
"3266",3743454,217,65,"18-30","Vienna"
"3267",2982031,49,59,"18-30","Vienna"
"3268",2013607,195,83,"18-30","Vienna"
"3269",3066878,144,89,"18-30","Vienna"
"3270",7377031,268,91,"18-30","Vienna"
"3271",2500689,98,99,"18-30","Vienna"
"3272",9570394,257,81,"18-30","Vienna"
"3273",3558944,176,108,"18-30","Vienna"
"3274",4645277,106,118,"18-30","Vienna"
"3275",9186926,182,74,"18-30","Vienna"
"3276",2694195,165,79,"18-30","Vienna"
"3277",1620345,135,147,"18-30","Vienna"
"3278",5119114,80,31,"18-30","Vienna"
"3279",9938805,185,60,"18-30","Vienna"
"3280",7020704,206,111,"18-30","Vienna"
"3281",4222061,216,88,"18-30","Vienna"
"3282",1192070,244,167,"18-30","Vienna"
"3283",2456568,77,143,"18-30","Vienna"
"3284",9965938,58,106,"18-30","Vienna"
"3285",8009988,135,112,"18-30","Vienna"
"3286",2127239,218,66,"18-30","Vienna"
"3287",1402461,1,54,"18-30","Vienna"
"3288",4236517,134,105,"18-30","Vienna"
"3289",6513029,398,43,"18-30","Vienna"
"3290",1110854,238,62,"18-30","Vienna"
"3291",4146962,292,74,"18-30","Vienna"
"3292",9079460,244,137,"18-30","Vienna"
"3293",6666480,100,52,"18-30","Vienna"
"3294",2059524,89,66,"18-30","Vienna"
"3295",1626909,56,101,"18-30","Vienna"
"3296",3096168,150,102,"18-30","Vienna"
"3297",6415922,93,101,"18-30","Vienna"
"3298",7336565,175,86,"18-30","Vienna"
"3299",8894461,168,38,"18-30","Vienna"
"3300",8409033,168,114,"18-30","Vienna"
"3301",2672155,86,147,"18-30","Vienna"
"3302",4336217,140,77,"18-30","Vienna"
"3303",7733397,69,58,"18-30","Vienna"
"3304",2999421,177,98,"18-30","Vienna"
"3305",1915149,279,96,"18-30","Vienna"
"3306",2211714,143,80,"18-30","Vienna"
"3307",2380770,98,57,"18-30","Vienna"
"3308",9648338,83,59,"18-30","Vienna"
"3309",7693659,193,105,"18-30","Vienna"
"3310",2478143,241,127,"18-30","Vienna"
"3311",8261530,1,60,"18-30","Berlin"
"3312",7881087,205,58,"18-30","Berlin"
"3313",2443674,1,60,"18-30","Berlin"
"3314",3262756,33,55,"18-30","Berlin"
"3315",8179710,18,59,"18-30","Berlin"
"3316",1718573,125,59,"18-30","Berlin"
"3317",7138523,1,53,"18-30","Berlin"
"3318",1106310,41,53,"18-30","Berlin"
"3319",3282188,1,61,"18-30","Berlin"
"3320",8064509,1,57,"18-30","Berlin"
"3321",5315220,70,48,"18-30","Berlin"
"3322",9529708,113,58,"18-30","Berlin"
"3323",9353289,46,63,"18-30","Berlin"
"3324",6937920,96,45,"18-30","Berlin"
"3325",3122055,1,62,"18-30","Berlin"
"3326",1017359,28,60,"18-30","Berlin"
"3327",8150851,1,62,"18-30","Berlin"
"3328",5587861,1,63,"18-30","Berlin"
"3329",9185906,1,56,"18-30","Berlin"
"3330",6317075,1,57,"18-30","Berlin"
"3331",9663996,1,50,"18-30","Berlin"
"3332",7788169,1,60,"18-30","Berlin"
"3333",2191117,68,61,"18-30","Berlin"
"3334",1475982,1,61,"18-30","Berlin"
"3335",3024995,54,56,"18-30","Berlin"
"3336",5240853,192,58,"18-30","Berlin"
"3337",2266504,108,58,"18-30","Berlin"
"3338",6618392,135,60,"18-30","Berlin"
"3339",7410903,1,55,"18-30","Berlin"
"3340",1144350,1,58,"18-30","Berlin"
"3341",5091778,1,56,"18-30","Berlin"
"3342",5227954,74,53,"18-30","Berlin"
"3343",4253634,1,50,"18-30","Berlin"
"3344",7268846,101,49,"18-30","Berlin"
"3345",7034105,1,52,"18-30","Berlin"
"3346",6843047,1,59,"18-30","Berlin"
"3347",5435729,124,59,"18-30","Berlin"
"3348",9098534,1,56,"18-30","Berlin"
"3349",6404550,69,46,"18-30","Berlin"
"3350",1383680,65,50,"18-30","Berlin"
"3351",4790263,1,51,"18-30","Berlin"
"3352",4262024,1,64,"18-30","Berlin"
"3353",9643977,134,60,"18-30","Berlin"
"3354",3148501,1,62,"18-30","Berlin"
"3355",1309995,75,53,"18-30","Berlin"
"3356",1924062,115,53,"18-30","Berlin"
"3357",6032588,48,58,"18-30","Berlin"
"3358",6042641,5,62,"18-30","Berlin"
"3359",3699067,64,52,"18-30","Berlin"
"3360",7780612,19,56,"18-30","Berlin"
"3361",6141626,1,56,"18-30","Berlin"
"3362",3888071,94,56,"18-30","Berlin"
"3363",2926181,1,68,"18-30","Berlin"
"3364",5423045,162,58,"18-30","Berlin"
"3365",1365122,13,60,"18-30","Berlin"
"3366",3430665,111,52,"18-30","Berlin"
"3367",6573390,63,46,"18-30","Berlin"
"3368",6865812,107,57,"18-30","Berlin"
"3369",5063075,100,55,"18-30","Berlin"
"3370",8042168,1,53,"18-30","Berlin"
"3371",4962058,1,48,"18-30","Berlin"
"3372",7750342,1,53,"18-30","Berlin"
"3373",8516558,1,61,"18-30","Berlin"
"3374",3034423,1,54,"18-30","Berlin"
"3375",6494842,1,55,"18-30","Berlin"
"3376",4577755,35,60,"18-30","Berlin"
"3377",6470241,168,55,"18-30","Berlin"
"3378",5072996,1,58,"18-30","Berlin"
"3379",1173624,1,57,"18-30","Berlin"
"3380",1918961,49,57,"18-30","Berlin"
"3381",9644942,1,58,"18-30","Berlin"
"3382",2186320,54,56,"18-30","Berlin"
"3383",1814926,1,68,"18-30","Berlin"
"3384",6257377,131,52,"18-30","Berlin"
"3385",8567191,1,62,"18-30","Berlin"
"3386",8469955,1,59,"18-30","Berlin"
"3387",3044523,133,63,"18-30","Berlin"
"3388",2171600,73,49,"18-30","Berlin"
"3389",4037555,1,65,"18-30","Berlin"
"3390",6592759,99,61,"18-30","Berlin"
"3391",9586636,1,63,"18-30","Berlin"
"3392",8547378,18,57,"18-30","Berlin"
"3393",3786899,128,56,"18-30","Berlin"
"3394",1474042,96,62,"18-30","Berlin"
"3395",4597780,2,57,"18-30","Berlin"
"3396",4474258,92,52,"18-30","Berlin"
"3397",8577441,1,55,"18-30","Berlin"
"3398",5018402,1,59,"18-30","Berlin"
"3399",9068482,166,59,"18-30","Berlin"
"3400",3825941,1,57,"18-30","Berlin"
"3401",2401337,1,58,"18-30","Berlin"
"3402",1519408,1,54,"18-30","Berlin"
"3403",9629303,1,61,"18-30","Berlin"
"3404",1312079,32,58,"18-30","Berlin"
"3405",1015858,1,53,"18-30","Berlin"
"3406",2208728,117,57,"18-30","Berlin"
"3407",8060603,1,53,"18-30","Berlin"
"3408",7979814,1,50,"18-30","Berlin"
"3409",6153279,1,61,"18-30","Berlin"
"3410",1266351,1,58,"18-30","Berlin"
"3411",9866801,1,64,"18-30","Berlin"
"3412",9795874,112,54,"18-30","Berlin"
"3413",6139568,7,51,"18-30","Berlin"
"3414",6152606,1,64,"18-30","Berlin"
"3415",2363905,2,61,"18-30","Berlin"
"3416",2985471,91,63,"18-30","Berlin"
"3417",9552140,14,62,"18-30","Berlin"
"3418",6893548,1,64,"18-30","Berlin"
"3419",1909032,98,54,"18-30","Berlin"
"3420",6730272,68,61,"18-30","Berlin"
"3421",2105607,111,48,"18-30","Berlin"
"3422",6598531,117,58,"18-30","Berlin"
"3423",5309171,46,51,"18-30","Berlin"
"3424",2388556,1,60,"18-30","Berlin"
"3425",5548561,21,58,"18-30","Berlin"
"3426",9020351,71,64,"18-30","Berlin"
"3427",8414399,22,61,"18-30","Berlin"
"3428",1743301,76,55,"18-30","Berlin"
"3429",1213852,1,56,"18-30","Berlin"
"3430",4382428,46,59,"18-30","Berlin"
"3431",7335253,83,48,"18-30","Berlin"
"3432",7463540,164,54,"18-30","Berlin"
"3433",2799694,1,61,"18-30","Berlin"
"3434",6000180,114,55,"18-30","Berlin"
"3435",4148236,1,62,"18-30","Berlin"
"3436",6876825,1,57,"18-30","Berlin"
"3437",9063951,1,64,"18-30","Berlin"
"3438",9349351,1,53,"18-30","Berlin"
"3439",7147429,1,54,"18-30","Berlin"
"3440",9834327,1,53,"18-30","Berlin"
"3441",5445370,49,53,"18-30","Berlin"
"3442",8923142,1,59,"18-30","Berlin"
"3443",5212752,1,58,"18-30","Berlin"
"3444",5832858,269,59,"18-30","Berlin"
"3445",5011118,1,61,"18-30","Berlin"
"3446",7139849,60,58,"18-30","Berlin"
"3447",2789419,1,60,"18-30","Berlin"
"3448",9036174,96,53,"18-30","Berlin"
"3449",9350527,1,49,"18-30","Berlin"
"3450",2131921,89,56,"18-30","Berlin"
"3451",2749534,23,66,"18-30","Berlin"
"3452",3536454,76,56,"18-30","Berlin"
"3453",1269751,1,55,"18-30","Berlin"
"3454",9586450,40,58,"18-30","Berlin"
"3455",1918821,28,58,"18-30","Berlin"
"3456",6213667,179,56,"18-30","Berlin"
"3457",2573220,138,60,"18-30","Berlin"
"3458",6399521,38,56,"18-30","Berlin"
"3459",8154221,83,50,"18-30","Berlin"
"3460",4656564,25,54,"18-30","Berlin"
"3461",3368863,78,58,"18-30","Berlin"
"3462",9115904,37,52,"18-30","Berlin"
"3463",9600569,1,48,"18-30","Berlin"
"3464",4314961,27,53,"18-30","Berlin"
"3465",8869908,106,54,"18-30","Berlin"
"3466",3265137,1,63,"18-30","Berlin"
"3467",1201860,53,61,"18-30","Berlin"
"3468",4560824,72,49,"18-30","Berlin"
"3469",6817768,2,60,"18-30","Berlin"
"3470",7766778,1,59,"18-30","Berlin"
"3471",3894857,81,62,"18-30","Berlin"
"3472",9337226,123,64,"18-30","Berlin"
"3473",4305598,58,58,"18-30","Berlin"
"3474",3611583,4,54,"18-30","Berlin"
"3475",1073206,33,61,"18-30","Berlin"
"3476",1519485,92,61,"18-30","Berlin"
"3477",3910537,112,55,"18-30","Berlin"
"3478",9032844,74,57,"18-30","Berlin"
"3479",6627813,185,54,"18-30","Berlin"
"3480",1887852,95,60,"18-30","Berlin"
"3481",6135252,1,55,"18-30","Berlin"
"3482",3595118,69,59,"18-30","Berlin"
"3483",6797142,81,52,"18-30","Berlin"
"3484",1746846,1,56,"18-30","Berlin"
"3485",8877350,28,60,"18-30","Berlin"
"3486",1680664,118,66,"18-30","Berlin"
"3487",1568737,78,54,"18-30","Berlin"
"3488",8866909,1,48,"18-30","Berlin"
"3489",5012882,1,51,"18-30","Berlin"
"3490",9109471,1,50,"18-30","Berlin"
"3491",9118150,1,57,"18-30","Berlin"
"3492",9432023,1,57,"18-30","Berlin"
"3493",7202841,128,59,"18-30","Berlin"
"3494",5182484,1,56,"18-30","Berlin"
"3495",5565188,7,64,"18-30","Berlin"
"3496",5302564,138,56,"18-30","Berlin"
"3497",8340232,141,60,"18-30","Berlin"
"3498",5490272,1,58,"18-30","Berlin"
"3499",7889941,174,47,"18-30","Berlin"
"3500",9478941,98,60,"18-30","Berlin"
"3501",9765683,69,51,"18-30","Berlin"
"3502",6791177,81,51,"18-30","Berlin"
"3503",4638486,9,55,"18-30","Berlin"
"3504",4780732,1,59,"18-30","Berlin"
"3505",5402913,1,58,"18-30","Berlin"
"3506",1743601,52,68,"18-30","Berlin"
"3507",4806656,1,45,"18-30","Berlin"
"3508",5945097,98,55,"18-30","Berlin"
"3509",7183407,62,57,"18-30","Berlin"
"3510",1782175,1,60,"18-30","Berlin"
"3511",6181936,44,56,"18-30","Berlin"
"3512",9018012,63,63,"18-30","Berlin"
"3513",4285076,204,59,"18-30","Berlin"
"3514",7759673,49,48,"18-30","Berlin"
"3515",8708340,1,56,"18-30","Berlin"
"3516",7847176,175,63,"18-30","Berlin"
"3517",8349775,64,50,"18-30","Berlin"
"3518",9090462,1,56,"18-30","Berlin"
"3519",6185559,1,52,"18-30","Berlin"
"3520",2863658,55,47,"18-30","Berlin"
"3521",2808615,1,65,"18-30","Berlin"
"3522",2192732,1,59,"18-30","Berlin"
"3523",8107087,72,53,"18-30","Berlin"
"3524",7689601,10,69,"18-30","Berlin"
"3525",3614587,54,56,"18-30","Berlin"
"3526",2377843,66,55,"18-30","Berlin"
"3527",9665876,71,57,"18-30","Berlin"
"3528",6333628,26,54,"18-30","Berlin"
"3529",9529869,18,60,"18-30","Berlin"
"3530",6516183,111,55,"18-30","Berlin"
"3531",7441957,56,60,"18-30","Berlin"
"3532",5853165,1,56,"18-30","Berlin"
"3533",9818988,1,56,"18-30","Berlin"
"3534",1149511,1,55,"18-30","Berlin"
"3535",9859716,62,58,"18-30","Berlin"
"3536",3638445,54,56,"18-30","Berlin"
"3537",1196233,33,53,"18-30","Berlin"
"3538",5528809,1,54,"18-30","Berlin"
"3539",3547183,40,58,"18-30","Berlin"
"3540",1263318,1,56,"18-30","Berlin"
"3541",9712923,144,58,"18-30","Berlin"
"3542",6378821,46,1,"18-30","Athens"
"3543",6645910,1,50,"18-30","Athens"
"3544",9853349,3,227,"18-30","Athens"
"3545",9326776,45,126,"18-30","Athens"
"3546",2530582,54,181,"18-30","Athens"
"3547",7687139,7,103,"18-30","Athens"
"3548",5391704,19,46,"18-30","Athens"
"3549",3089335,76,65,"18-30","Athens"
"3550",7217701,1,297,"18-30","Athens"
"3551",3128247,41,25,"18-30","Athens"
"3552",6235074,1,350,"18-30","Athens"
"3553",9881160,32,1,"18-30","Athens"
"3554",4955042,1,122,"18-30","Athens"
"3555",4287679,95,243,"18-30","Athens"
"3556",8741964,56,173,"18-30","Athens"
"3557",2639078,1,121,"18-30","Athens"
"3558",4438429,1,194,"18-30","Athens"
"3559",3316856,41,304,"18-30","Athens"
"3560",1670089,89,227,"18-30","Athens"
"3561",2360098,27,326,"18-30","Athens"
"3562",4328861,1,162,"18-30","Athens"
"3563",2041835,10,156,"18-30","Athens"
"3564",8915180,1,219,"18-30","Athens"
"3565",5272962,1,173,"18-30","Athens"
"3566",4022476,1,369,"18-30","Athens"
"3567",6717526,83,132,"18-30","Athens"
"3568",3316320,65,189,"18-30","Athens"
"3569",9823205,64,127,"18-30","Athens"
"3570",9991502,26,240,"18-30","Athens"
"3571",1019994,1,114,"18-30","Athens"
"3572",8489478,83,322,"18-30","Athens"
"3573",8131089,3,93,"18-30","Athens"
"3574",3436457,1,70,"18-30","Athens"
"3575",3813287,1,38,"18-30","Athens"
"3576",4661232,6,1,"18-30","Athens"
"3577",6793063,84,102,"18-30","Athens"
"3578",4086977,74,184,"18-30","Athens"
"3579",6569398,31,130,"18-30","Athens"
"3580",9832950,1,146,"18-30","Athens"
"3581",9712333,14,57,"18-30","Athens"
"3582",4618883,1,143,"18-30","Athens"
"3583",3698840,43,192,"18-30","Athens"
"3584",9526681,1,115,"18-30","Athens"
"3585",8921819,1,1,"18-30","Athens"
"3586",5136620,44,144,"18-30","Athens"
"3587",7500161,1,136,"18-30","Athens"
"3588",2697516,18,91,"18-30","Athens"
"3589",3885422,60,1,"18-30","Athens"
"3590",1533607,57,22,"18-30","Athens"
"3591",4375654,46,159,"18-30","Athens"
"3592",1420392,59,110,"18-30","Dublin"
"3593",3463125,245,112,"18-30","Dublin"
"3594",1370691,56,112,"18-30","Dublin"
"3595",9761374,116,104,"18-30","Dublin"
"3596",2151463,193,105,"18-30","Dublin"
"3597",9223895,76,105,"18-30","Dublin"
"3598",9481555,53,114,"18-30","Dublin"
"3599",9680263,117,99,"18-30","Dublin"
"3600",5727106,144,55,"30-45","Dallas"
"3601",7278046,102,2,"30-45","Dallas"
"3602",2171392,311,97,"30-45","Dallas"
"3603",5979759,132,105,"30-45","Dallas"
"3604",6168363,68,1,"30-45","Dallas"
"3605",3649300,161,45,"30-45","Dallas"
"3606",7104326,4,112,"30-45","Dallas"
"3607",1698170,166,32,"30-45","Dallas"
"3608",4317483,136,58,"30-45","Dallas"
"3609",5100248,213,27,"30-45","Dallas"
"3610",6513709,129,119,"30-45","Dallas"
"3611",8193838,65,44,"30-45","Dallas"
"3612",9091582,148,19,"30-45","Dallas"
"3613",2015231,193,34,"30-45","Dallas"
"3614",1340218,190,91,"30-45","Dallas"
"3615",8214177,1,100,"30-45","Dallas"
"3616",2210113,147,27,"30-45","Dallas"
"3617",1645389,119,29,"30-45","Dallas"
"3618",3652369,42,96,"30-45","Dallas"
"3619",9963512,58,83,"30-45","Dallas"
"3620",7413744,99,54,"30-45","Dallas"
"3621",3604078,150,74,"30-45","Dallas"
"3622",9249678,50,41,"30-45","Dallas"
"3623",9665371,176,58,"30-45","Dallas"
"3624",7166875,145,40,"30-45","Dallas"
"3625",6665982,76,86,"30-45","Dallas"
"3626",5964114,171,94,"30-45","Dallas"
"3627",3935383,112,85,"30-45","Dallas"
"3628",1399785,68,43,"30-45","Dallas"
"3629",4786732,181,69,"30-45","Dallas"
"3630",2213279,142,78,"30-45","Dallas"
"3631",3675538,202,77,"30-45","Dallas"
"3632",5715446,35,83,"30-45","Dallas"
"3633",5659223,91,69,"30-45","Dallas"
"3634",2664989,150,117,"30-45","Dallas"
"3635",4637781,149,117,"30-45","Dallas"
"3636",5569223,146,1,"30-45","Dallas"
"3637",1956093,147,88,"30-45","Dallas"
"3638",3880747,11,66,"30-45","Dallas"
"3639",5343151,56,18,"30-45","Dallas"
"3640",3647165,165,52,"30-45","Dallas"
"3641",8390311,62,89,"30-45","Dallas"
"3642",9852838,175,62,"30-45","Dallas"
"3643",4256246,125,94,"30-45","Dallas"
"3644",1931060,32,8,"30-45","Dallas"
"3645",4992141,74,54,"30-45","Dallas"
"3646",4401107,77,93,"30-45","Dallas"
"3647",1428710,76,33,"30-45","Dallas"
"3648",2542493,172,44,"30-45","Dallas"
"3649",7470174,181,68,"30-45","Dallas"
"3650",5467097,138,54,"30-45","Dallas"
"3651",9675653,155,82,"30-45","Dallas"
"3652",6412435,170,81,"30-45","Dallas"
"3653",1900638,109,62,"30-45","Dallas"
"3654",7210895,156,41,"30-45","Dallas"
"3655",1445367,78,52,"30-45","Dallas"
"3656",7138490,95,46,"30-45","Dallas"
"3657",7022854,190,14,"30-45","Dallas"
"3658",2036432,135,37,"30-45","Dallas"
"3659",6201123,95,73,"30-45","Dallas"
"3660",5779538,63,53,"30-45","Dallas"
"3661",7041613,69,90,"30-45","Dallas"
"3662",9863117,177,36,"30-45","Dallas"
"3663",6492179,156,52,"30-45","Dallas"
"3664",1696416,10,48,"30-45","Dallas"
"3665",2020053,172,103,"30-45","Dallas"
"3666",1166985,1,120,"30-45","Dallas"
"3667",1924307,118,99,"30-45","Dallas"
"3668",4853084,130,79,"30-45","Dallas"
"3669",4192350,28,14,"30-45","Dallas"
"3670",5464081,14,129,"30-45","Dallas"
"3671",1180899,1,101,"30-45","Dallas"
"3672",5109678,245,46,"30-45","Dallas"
"3673",6511799,222,42,"30-45","Dallas"
"3674",6087664,41,102,"30-45","Dallas"
"3675",6816325,265,55,"30-45","Dallas"
"3676",6490669,132,28,"30-45","Dallas"
"3677",2218899,104,127,"30-45","Dallas"
"3678",1561645,105,32,"30-45","Dallas"
"3679",6859987,82,67,"30-45","Dallas"
"3680",4261303,67,1,"30-45","Dallas"
"3681",1706940,226,38,"30-45","Dallas"
"3682",7476017,66,89,"30-45","Dallas"
"3683",2730429,101,40,"30-45","Dallas"
"3684",4970039,149,73,"30-45","Dallas"
"3685",6686202,87,41,"30-45","Dallas"
"3686",7299832,198,63,"30-45","Dallas"
"3687",2933316,90,116,"30-45","Dallas"
"3688",8486039,132,1,"30-45","Dallas"
"3689",3914763,192,122,"30-45","Dallas"
"3690",1617989,115,90,"30-45","Dallas"
"3691",7550178,76,51,"30-45","Dallas"
"3692",1385622,52,137,"30-45","Dallas"
"3693",3027131,57,54,"30-45","Dallas"
"3694",6573594,151,109,"30-45","Dallas"
"3695",9530315,164,76,"30-45","Dallas"
"3696",3340888,122,83,"30-45","Dallas"
"3697",8509507,97,68,"30-45","Dallas"
"3698",4818049,161,71,"30-45","Dallas"
"3699",3006420,166,11,"30-45","Dallas"
"3700",1273849,154,109,"30-45","Dallas"
"3701",1295802,183,93,"30-45","Dallas"
"3702",8387435,137,26,"30-45","Dallas"
"3703",5236027,240,92,"30-45","Dallas"
"3704",1226656,74,52,"30-45","Dallas"
"3705",1125516,146,60,"30-45","Dallas"
"3706",6751492,193,17,"30-45","Dallas"
"3707",6629956,216,58,"30-45","Dallas"
"3708",1215812,19,59,"30-45","Dallas"
"3709",7666961,119,118,"30-45","Dallas"
"3710",1598321,58,49,"30-45","Dallas"
"3711",2283894,31,62,"30-45","Dallas"
"3712",8036314,57,53,"30-45","Dallas"
"3713",8766762,227,82,"30-45","Dallas"
"3714",3070341,171,51,"30-45","Dallas"
"3715",4882253,128,85,"30-45","Dallas"
"3716",5429191,161,105,"30-45","Dallas"
"3717",1694367,110,76,"30-45","Dallas"
"3718",7892110,111,10,"30-45","Dallas"
"3719",3336182,189,14,"30-45","Dallas"
"3720",5021604,33,56,"30-45","Dallas"
"3721",8160797,189,22,"30-45","Dallas"
"3722",2886593,128,81,"30-45","Dallas"
"3723",8967338,129,52,"30-45","Dallas"
"3724",4901843,134,82,"30-45","Dallas"
"3725",1589762,99,59,"30-45","Dallas"
"3726",9086946,151,88,"30-45","Dallas"
"3727",9279770,146,4,"30-45","Dallas"
"3728",4110481,189,22,"30-45","Dallas"
"3729",3048300,72,96,"30-45","Dallas"
"3730",3080248,167,83,"30-45","Dallas"
"3731",7712309,150,74,"30-45","Dallas"
"3732",1408316,295,87,"30-45","Dallas"
"3733",8894710,62,124,"30-45","Dallas"
"3734",4515182,55,103,"30-45","Dallas"
"3735",5390450,89,64,"30-45","Dallas"
"3736",7712185,107,7,"30-45","Dallas"
"3737",8630140,75,101,"30-45","Dallas"
"3738",4566224,174,36,"30-45","Dallas"
"3739",1221796,82,115,"30-45","Dallas"
"3740",8291276,129,60,"30-45","Dallas"
"3741",1625309,90,77,"30-45","Dallas"
"3742",7197214,9,111,"30-45","Dallas"
"3743",5934956,113,90,"30-45","Dallas"
"3744",1539044,152,59,"30-45","Dallas"
"3745",7506789,20,72,"30-45","Dallas"
"3746",1675393,92,58,"30-45","Dallas"
"3747",6289022,123,65,"30-45","Dallas"
"3748",4273635,89,114,"30-45","Dallas"
"3749",7263533,91,12,"30-45","Dallas"
"3750",3522827,196,109,"30-45","Dallas"
"3751",3438806,133,43,"30-45","Dallas"
"3752",1604585,141,27,"30-45","Dallas"
"3753",4421892,183,123,"30-45","Dallas"
"3754",1001077,102,20,"30-45","Dallas"
"3755",5470136,238,78,"30-45","Dallas"
"3756",1905823,156,71,"30-45","Dallas"
"3757",1357262,209,105,"30-45","Dallas"
"3758",6739124,207,55,"30-45","Dallas"
"3759",4523784,93,24,"30-45","Dallas"
"3760",7410890,93,35,"30-45","Dallas"
"3761",9543915,104,70,"30-45","Dallas"
"3762",6650122,1,50,"30-45","Dallas"
"3763",2139186,193,42,"30-45","Dallas"
"3764",5899489,134,46,"30-45","Dallas"
"3765",6251476,91,92,"30-45","Dallas"
"3766",8210117,103,70,"30-45","Dallas"
"3767",8309351,198,144,"30-45","Dallas"
"3768",4673064,137,123,"30-45","Dallas"
"3769",5119408,198,39,"30-45","Dallas"
"3770",6564806,130,102,"30-45","Dallas"
"3771",7272928,123,37,"30-45","Dallas"
"3772",5721501,165,1,"30-45","Dallas"
"3773",2493250,155,94,"30-45","Dallas"
"3774",7404407,140,40,"30-45","Dallas"
"3775",3778879,41,76,"30-45","Dallas"
"3776",5044164,76,92,"30-45","Dallas"
"3777",1900417,209,59,"30-45","Dallas"
"3778",4942055,133,39,"30-45","Dallas"
"3779",1299484,230,137,"30-45","Dallas"
"3780",2604860,132,42,"30-45","Dallas"
"3781",2124385,176,70,"30-45","Dallas"
"3782",3106885,109,11,"30-45","Dallas"
"3783",4265602,189,64,"30-45","Dallas"
"3784",6539659,165,15,"30-45","Dallas"
"3785",8264562,157,120,"30-45","Dallas"
"3786",1488515,64,82,"30-45","Dallas"
"3787",1804996,113,92,"30-45","Dallas"
"3788",8606373,135,34,"30-45","Dallas"
